id;Value;InvervalValue;SourceID;Source;QuantityName;QuantityID;Local_Time;TimestampUTC
72490882;    30 116 811.729;      170.110;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:55:00.0000000;2018-10-29 20:55:00.0000000
72490544;    30 116 641.619;      168.523;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:50:00.0000000;2018-10-29 20:50:00.0000000
72489410;    30 116 473.096;      168.178;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:45:00.0000000;2018-10-29 20:45:00.0000000
72489338;    30 116 304.918;      156.055;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:40:00.0000000;2018-10-29 20:40:00.0000000
72488918;    30 116 148.863;      160.472;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:35:00.0000000;2018-10-29 20:35:00.0000000
72487961;    30 115 988.391;      162.667;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:30:00.0000000;2018-10-29 20:30:00.0000000
72487508;    30 115 825.724;      170.066;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:25:00.0000000;2018-10-29 20:25:00.0000000
72486893;    30 115 655.658;      170.178;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:20:00.0000000;2018-10-29 20:20:00.0000000
72486304;    30 115 485.480;      164.214;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:15:00.0000000;2018-10-29 20:15:00.0000000
72485872;    30 115 321.266;      157.408;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:10:00.0000000;2018-10-29 20:10:00.0000000
72485197;    30 115 163.858;      159.910;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:05:00.0000000;2018-10-29 20:05:00.0000000
72484549;    30 115 003.948;      158.079;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 23:00:00.0000000;2018-10-29 20:00:00.0000000
72483993;    30 114 845.869;      157.404;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:55:00.0000000;2018-10-29 19:55:00.0000000
72483322;    30 114 688.465;      155.661;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:50:00.0000000;2018-10-29 19:50:00.0000000
72482799;    30 114 532.804;      167.272;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:45:00.0000000;2018-10-29 19:45:00.0000000
72482369;    30 114 365.532;      167.387;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:40:00.0000000;2018-10-29 19:40:00.0000000
72481917;    30 114 198.145;      160.392;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:35:00.0000000;2018-10-29 19:35:00.0000000
72481239;    30 114 037.753;      149.283;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:30:00.0000000;2018-10-29 19:30:00.0000000
72480329;    30 113 888.470;      159.053;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:25:00.0000000;2018-10-29 19:25:00.0000000
72480094;    30 113 729.417;      164.949;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:20:00.0000000;2018-10-29 19:20:00.0000000
72479677;    30 113 564.468;      167.583;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:15:00.0000000;2018-10-29 19:15:00.0000000
72478889;    30 113 396.885;      164.157;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:10:00.0000000;2018-10-29 19:10:00.0000000
72478475;    30 113 232.728;      171.689;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:05:00.0000000;2018-10-29 19:05:00.0000000
72477472;    30 113 061.039;      170.423;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 22:00:00.0000000;2018-10-29 19:00:00.0000000
72477015;    30 112 890.616;      165.924;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:55:00.0000000;2018-10-29 18:55:00.0000000
72476254;    30 112 724.692;      162.725;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:50:00.0000000;2018-10-29 18:50:00.0000000
72475821;    30 112 561.967;      159.649;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:45:00.0000000;2018-10-29 18:45:00.0000000
72475391;    30 112 402.318;      150.130;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:40:00.0000000;2018-10-29 18:40:00.0000000
72474938;    30 112 252.188;      141.748;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:35:00.0000000;2018-10-29 18:35:00.0000000
72474220;    30 112 110.440;      138.894;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:30:00.0000000;2018-10-29 18:30:00.0000000
72473318;    30 111 971.546;      145.274;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:25:00.0000000;2018-10-29 18:25:00.0000000
72473107;    30 111 826.272;      162.528;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:20:00.0000000;2018-10-29 18:20:00.0000000
72472699;    30 111 663.744;      162.951;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:15:00.0000000;2018-10-29 18:15:00.0000000
72471651;    30 111 500.793;      161.795;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:10:00.0000000;2018-10-29 18:10:00.0000000
72471477;    30 111 338.998;      153.313;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:05:00.0000000;2018-10-29 18:05:00.0000000
72471023;    30 111 185.685;      157.819;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 21:00:00.0000000;2018-10-29 18:00:00.0000000
72470023;    30 111 027.866;      159.812;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:55:00.0000000;2018-10-29 17:55:00.0000000
72469617;    30 110 868.054;      163.542;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:50:00.0000000;2018-10-29 17:50:00.0000000
72468656;    30 110 704.512;      163.109;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:45:00.0000000;2018-10-29 17:45:00.0000000
72468406;    30 110 541.403;      166.777;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:40:00.0000000;2018-10-29 17:40:00.0000000
72467985;    30 110 374.626;      171.588;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:35:00.0000000;2018-10-29 17:35:00.0000000
72466892;    30 110 203.038;      173.274;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:30:00.0000000;2018-10-29 17:30:00.0000000
72466570;    30 110 029.764;      166.314;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:25:00.0000000;2018-10-29 17:25:00.0000000
72466153;    30 109 863.450;      165.770;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:20:00.0000000;2018-10-29 17:20:00.0000000
72465177;    30 109 697.680;      163.303;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:15:00.0000000;2018-10-29 17:15:00.0000000
72464933;    30 109 534.377;      160.526;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:10:00.0000000;2018-10-29 17:10:00.0000000
72464516;    30 109 373.851;      160.522;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:05:00.0000000;2018-10-29 17:05:00.0000000
72463368;    30 109 213.329;      166.139;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 20:00:00.0000000;2018-10-29 17:00:00.0000000
72463048;    30 109 047.190;      165.799;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:55:00.0000000;2018-10-29 16:55:00.0000000
72462641;    30 108 881.391;      165.295;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:50:00.0000000;2018-10-29 16:50:00.0000000
72461854;    30 108 716.096;      166.238;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:45:00.0000000;2018-10-29 16:45:00.0000000
72461435;    30 108 549.858;      169.431;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:40:00.0000000;2018-10-29 16:40:00.0000000
72460923;    30 108 380.427;      171.319;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:35:00.0000000;2018-10-29 16:35:00.0000000
72460143;    30 108 209.108;      168.890;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:30:00.0000000;2018-10-29 16:30:00.0000000
72459265;    30 108 040.218;      166.509;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:25:00.0000000;2018-10-29 16:25:00.0000000
72459151;    30 107 873.709;      160.517;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:20:00.0000000;2018-10-29 16:20:00.0000000
72458735;    30 107 713.192;      165.273;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:15:00.0000000;2018-10-29 16:15:00.0000000
72457940;    30 107 547.919;      168.370;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:10:00.0000000;2018-10-29 16:10:00.0000000
72457528;    30 107 379.549;      167.022;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:05:00.0000000;2018-10-29 16:05:00.0000000
72456327;    30 107 212.527;      159.345;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 19:00:00.0000000;2018-10-29 16:00:00.0000000
72456080;    30 107 053.182;      161.289;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:55:00.0000000;2018-10-29 15:55:00.0000000
72455663;    30 106 891.893;      166.524;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:50:00.0000000;2018-10-29 15:50:00.0000000
72454886;    30 106 725.369;      165.789;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:45:00.0000000;2018-10-29 15:45:00.0000000
72454454;    30 106 559.580;      165.364;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:40:00.0000000;2018-10-29 15:40:00.0000000
72453915;    30 106 394.216;      164.941;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:35:00.0000000;2018-10-29 15:35:00.0000000
72453156;    30 106 229.275;      169.781;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:30:00.0000000;2018-10-29 15:30:00.0000000
72452214;    30 106 059.494;      167.628;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:25:00.0000000;2018-10-29 15:25:00.0000000
72452182;    30 105 891.866;      166.629;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:20:00.0000000;2018-10-29 15:20:00.0000000
72451766;    30 105 725.237;      171.488;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:15:00.0000000;2018-10-29 15:15:00.0000000
72450976;    30 105 553.749;      173.443;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:10:00.0000000;2018-10-29 15:10:00.0000000
72450537;    30 105 380.306;      172.097;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:05:00.0000000;2018-10-29 15:05:00.0000000
72449225;    30 105 208.209;      167.002;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 18:00:00.0000000;2018-10-29 15:00:00.0000000
72449091;    30 105 041.207;      167.465;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:55:00.0000000;2018-10-29 14:55:00.0000000
72448676;    30 104 873.742;      162.766;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:50:00.0000000;2018-10-29 14:50:00.0000000
72447898;    30 104 710.976;      168.563;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:45:00.0000000;2018-10-29 14:45:00.0000000
72447470;    30 104 542.413;      173.383;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:40:00.0000000;2018-10-29 14:40:00.0000000
72446871;    30 104 369.030;      174.031;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:35:00.0000000;2018-10-29 14:35:00.0000000
72446221;    30 104 194.999;      170.162;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:30:00.0000000;2018-10-29 14:30:00.0000000
72445647;    30 104 024.837;      169.104;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:25:00.0000000;2018-10-29 14:25:00.0000000
72445204;    30 103 855.733;      167.774;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:20:00.0000000;2018-10-29 14:20:00.0000000
72444715;    30 103 687.959;      167.280;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:15:00.0000000;2018-10-29 14:15:00.0000000
72443908;    30 103 520.679;      166.175;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:10:00.0000000;2018-10-29 14:10:00.0000000
72443569;    30 103 354.504;      165.519;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:05:00.0000000;2018-10-29 14:05:00.0000000
72442705;    30 103 188.985;      175.481;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 17:00:00.0000000;2018-10-29 14:00:00.0000000
72442124;    30 103 013.504;      180.390;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:55:00.0000000;2018-10-29 13:55:00.0000000
72441704;    30 102 833.114;      173.312;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:50:00.0000000;2018-10-29 13:50:00.0000000
72440925;    30 102 659.802;      168.381;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:45:00.0000000;2018-10-29 13:45:00.0000000
72440497;    30 102 491.421;      169.298;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:40:00.0000000;2018-10-29 13:40:00.0000000
72439829;    30 102 322.123;      170.160;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:35:00.0000000;2018-10-29 13:35:00.0000000
72439212;    30 102 151.963;      172.838;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:30:00.0000000;2018-10-29 13:30:00.0000000
72438669;    30 101 979.125;      172.945;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:25:00.0000000;2018-10-29 13:25:00.0000000
72438223;    30 101 806.180;      172.952;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:20:00.0000000;2018-10-29 13:20:00.0000000
72437608;    30 101 633.228;      157.539;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:15:00.0000000;2018-10-29 13:15:00.0000000
72436860;    30 101 475.689;      146.884;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:10:00.0000000;2018-10-29 13:10:00.0000000
72436596;    30 101 328.805;      146.889;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:05:00.0000000;2018-10-29 13:05:00.0000000
72436153;    30 101 181.916;      147.757;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 16:00:00.0000000;2018-10-29 13:00:00.0000000
72435142;    30 101 034.159;      156.935;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:55:00.0000000;2018-10-29 12:55:00.0000000
72434729;    30 100 877.224;      164.238;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:50:00.0000000;2018-10-29 12:50:00.0000000
72433922;    30 100 712.986;      165.297;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:45:00.0000000;2018-10-29 12:45:00.0000000
72433518;    30 100 547.689;      157.373;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:40:00.0000000;2018-10-29 12:40:00.0000000
72432784;    30 100 390.316;      155.563;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:35:00.0000000;2018-10-29 12:35:00.0000000
72432233;    30 100 234.753;      154.301;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:30:00.0000000;2018-10-29 12:30:00.0000000
72431691;    30 100 080.452;      150.940;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:25:00.0000000;2018-10-29 12:25:00.0000000
72431248;    30 099 929.512;      154.449;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:20:00.0000000;2018-10-29 12:20:00.0000000
72430628;    30 099 775.063;      157.452;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:15:00.0000000;2018-10-29 12:15:00.0000000
72429852;    30 099 617.611;      163.404;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:10:00.0000000;2018-10-29 12:10:00.0000000
72429611;    30 099 454.207;      167.470;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:05:00.0000000;2018-10-29 12:05:00.0000000
72429148;    30 099 286.737;      164.580;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 15:00:00.0000000;2018-10-29 12:00:00.0000000
72428164;    30 099 122.157;      161.019;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:55:00.0000000;2018-10-29 11:55:00.0000000
72427751;    30 098 961.138;      153.215;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:50:00.0000000;2018-10-29 11:50:00.0000000
72426877;    30 098 807.923;      152.873;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:45:00.0000000;2018-10-29 11:45:00.0000000
72426540;    30 098 655.050;      159.240;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:40:00.0000000;2018-10-29 11:40:00.0000000
72426117;    30 098 495.810;      158.090;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:35:00.0000000;2018-10-29 11:35:00.0000000
72425255;    30 098 337.720;      154.161;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:30:00.0000000;2018-10-29 11:30:00.0000000
72424703;    30 098 183.559;      159.657;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:25:00.0000000;2018-10-29 11:25:00.0000000
72424235;    30 098 023.902;      159.386;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:20:00.0000000;2018-10-29 11:20:00.0000000
72423516;    30 097 864.516;      159.219;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:15:00.0000000;2018-10-29 11:15:00.0000000
72422747;    30 097 705.297;      150.356;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:10:00.0000000;2018-10-29 11:10:00.0000000
72422440;    30 097 554.941;      151.160;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:05:00.0000000;2018-10-29 11:05:00.0000000
72421699;    30 097 403.781;      152.285;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 14:00:00.0000000;2018-10-29 11:00:00.0000000
72421201;    30 097 251.496;      155.450;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 13:55:00.0000000;2018-10-29 10:55:00.0000000
72420748;    30 097 096.046;      159.329;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 13:50:00.0000000;2018-10-29 10:50:00.0000000
72420195;    30 096 936.717;      157.028;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 13:45:00.0000000;2018-10-29 10:45:00.0000000
72419493;    30 096 779.689;      155.775;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-10-29 13:40:00.0000000;2018-10-29 10:40:00.0000000
