,Value,Time
12099,    37 295 942.135,2018-09-18 13:20:00.0000000
12100,    37 295 720.895,2018-09-18 13:15:00.0000000
12101,    37 295 500.665,2018-09-18 13:10:00.0000000
12102,    37 295 284.377,2018-09-18 13:05:00.0000000
12103,    37 295 066.520,2018-09-18 13:00:00.0000000
12104,    37 294 846.142,2018-09-18 12:55:00.0000000
12105,    37 294 622.343,2018-09-18 12:50:00.0000000
12106,    37 294 401.265,2018-09-18 12:45:00.0000000
12107,    37 294 182.120,2018-09-18 12:40:00.0000000
12108,    37 293 949.673,2018-09-18 12:35:00.0000000
12109,    37 293 723.506,2018-09-18 12:30:00.0000000
12110,    37 293 503.211,2018-09-18 12:25:00.0000000
12111,    37 293 268.618,2018-09-18 12:20:00.0000000
12112,    37 293 029.691,2018-09-18 12:15:00.0000000
12113,    37 292 795.297,2018-09-18 12:10:00.0000000
12114,    37 292 566.257,2018-09-18 12:05:00.0000000
12115,    37 292 324.370,2018-09-18 12:00:00.0000000
12116,    37 292 092.140,2018-09-18 11:55:00.0000000
12117,    37 291 868.219,2018-09-18 11:50:00.0000000
12118,    37 291 649.398,2018-09-18 11:45:00.0000000
12119,    37 291 419.316,2018-09-18 11:40:00.0000000
12120,    37 291 182.636,2018-09-18 11:35:00.0000000
12121,    37 290 961.493,2018-09-18 11:30:00.0000000
12122,    37 290 740.938,2018-09-18 11:25:00.0000000
12123,    37 290 514.805,2018-09-18 11:20:00.0000000
12124,    37 290 299.152,2018-09-18 11:15:00.0000000
12125,    37 290 072.324,2018-09-18 11:10:00.0000000
12126,    37 289 842.916,2018-09-18 11:05:00.0000000
12127,    37 289 619.414,2018-09-18 11:00:00.0000000
12128,    37 289 407.107,2018-09-18 10:55:00.0000000
12129,    37 289 195.069,2018-09-18 10:50:00.0000000
12130,    37 288 961.814,2018-09-18 10:45:00.0000000
12131,    37 288 729.428,2018-09-18 10:40:00.0000000
12132,    37 288 507.900,2018-09-18 10:35:00.0000000
12133,    37 288 292.314,2018-09-18 10:30:00.0000000
12134,    37 288 070.329,2018-09-18 10:25:00.0000000
12135,    37 287 837.807,2018-09-18 10:20:00.0000000
12136,    37 287 620.341,2018-09-18 10:15:00.0000000
12137,    37 287 390.848,2018-09-18 10:10:00.0000000
12138,    37 287 153.120,2018-09-18 10:05:00.0000000
12139,    37 286 931.312,2018-09-18 10:00:00.0000000
12140,    37 286 700.519,2018-09-18 09:55:00.0000000
12141,    37 286 474.676,2018-09-18 09:50:00.0000000
12142,    37 286 245.242,2018-09-18 09:45:00.0000000
12143,    37 286 020.778,2018-09-18 09:40:00.0000000
12144,    37 285 810.570,2018-09-18 09:35:00.0000000
12145,    37 285 598.390,2018-09-18 09:30:00.0000000
12146,    37 285 370.325,2018-09-18 09:25:00.0000000
12147,    37 285 135.978,2018-09-18 09:20:00.0000000
12148,    37 284 902.137,2018-09-18 09:15:00.0000000
12149,    37 284 664.578,2018-09-18 09:10:00.0000000
12150,    37 284 420.909,2018-09-18 09:05:00.0000000
12151,    37 284 183.976,2018-09-18 09:00:00.0000000
12152,    37 283 952.663,2018-09-18 08:55:00.0000000
12153,    37 283 709.884,2018-09-18 08:50:00.0000000
12154,    37 283 473.263,2018-09-18 08:45:00.0000000
12155,    37 283 213.959,2018-09-18 08:40:00.0000000
12156,    37 282 963.420,2018-09-18 08:35:00.0000000
12157,    37 282 718.282,2018-09-18 08:30:00.0000000
12158,    37 282 470.252,2018-09-18 08:25:00.0000000
12159,    37 282 212.481,2018-09-18 08:20:00.0000000
12160,    37 281 977.270,2018-09-18 08:15:00.0000000
12161,    37 281 726.158,2018-09-18 08:10:00.0000000
12162,    37 281 486.080,2018-09-18 08:05:00.0000000
12163,    37 281 244.710,2018-09-18 08:00:00.0000000
12164,    37 281 002.000,2018-09-18 07:55:00.0000000
12165,    37 280 771.945,2018-09-18 07:50:00.0000000
12166,    37 280 527.288,2018-09-18 07:45:00.0000000
12167,    37 280 273.992,2018-09-18 07:40:00.0000000
12168,    37 280 028.682,2018-09-18 07:35:00.0000000
12169,    37 279 786.883,2018-09-18 07:30:00.0000000
12170,    37 279 549.273,2018-09-18 07:25:00.0000000
12171,    37 279 310.463,2018-09-18 07:20:00.0000000
12172,    37 279 073.719,2018-09-18 07:15:00.0000000
12173,    37 278 832.728,2018-09-18 07:10:00.0000000
12174,    37 278 589.099,2018-09-18 07:05:00.0000000
12175,    37 278 334.665,2018-09-18 07:00:00.0000000
12176,    37 278 098.079,2018-09-18 06:55:00.0000000
12177,    37 277 854.881,2018-09-18 06:50:00.0000000
12178,    37 277 617.117,2018-09-18 06:45:00.0000000
12179,    37 277 386.332,2018-09-18 06:40:00.0000000
12180,    37 277 148.995,2018-09-18 06:35:00.0000000
12181,    37 276 912.641,2018-09-18 06:30:00.0000000
12182,    37 276 664.936,2018-09-18 06:25:00.0000000
12183,    37 276 420.452,2018-09-18 06:20:00.0000000
12184,    37 276 171.120,2018-09-18 06:15:00.0000000
12185,    37 275 930.397,2018-09-18 06:10:00.0000000
12186,    37 275 676.289,2018-09-18 06:05:00.0000000
12187,    37 275 429.799,2018-09-18 06:00:00.0000000
12188,    37 275 182.760,2018-09-18 05:55:00.0000000
12189,    37 274 939.046,2018-09-18 05:50:00.0000000
12190,    37 274 703.384,2018-09-18 05:45:00.0000000
12191,    37 274 445.138,2018-09-18 05:40:00.0000000
12192,    37 274 181.298,2018-09-18 05:35:00.0000000
12193,    37 273 938.326,2018-09-18 05:30:00.0000000
12194,    37 273 699.281,2018-09-18 05:25:00.0000000
12195,    37 273 460.804,2018-09-18 05:20:00.0000000
12196,    37 273 223.299,2018-09-18 05:15:00.0000000
12197,    37 272 980.844,2018-09-18 05:10:00.0000000
12198,    37 272 745.571,2018-09-18 05:05:00.0000000
12199,    37 272 508.679,2018-09-18 05:00:00.0000000
12200,    37 272 265.922,2018-09-18 04:55:00.0000000
12201,    37 272 012.721,2018-09-18 04:50:00.0000000
12202,    37 271 762.348,2018-09-18 04:45:00.0000000
12203,    37 271 518.242,2018-09-18 04:40:00.0000000
12204,    37 271 277.786,2018-09-18 04:35:00.0000000
12205,    37 271 037.432,2018-09-18 04:30:00.0000000
12206,    37 270 798.878,2018-09-18 04:25:00.0000000
12207,    37 270 560.741,2018-09-18 04:20:00.0000000
12208,    37 270 306.341,2018-09-18 04:15:00.0000000
12209,    37 270 045.646,2018-09-18 04:10:00.0000000
12210,    37 269 785.169,2018-09-18 04:05:00.0000000
12211,    37 269 527.637,2018-09-18 04:00:00.0000000
12212,    37 269 281.768,2018-09-18 03:55:00.0000000
12213,    37 269 053.398,2018-09-18 03:50:00.0000000
12214,    37 268 831.852,2018-09-18 03:45:00.0000000
12215,    37 268 598.695,2018-09-18 03:40:00.0000000
12216,    37 268 372.216,2018-09-18 03:35:00.0000000
12217,    37 268 135.780,2018-09-18 03:30:00.0000000
12218,    37 267 893.804,2018-09-18 03:25:00.0000000
12219,    37 267 649.020,2018-09-18 03:20:00.0000000
12220,    37 267 407.609,2018-09-18 03:15:00.0000000
12221,    37 267 165.178,2018-09-18 03:10:00.0000000
12222,    37 266 921.849,2018-09-18 03:05:00.0000000
12223,    37 266 675.829,2018-09-18 03:00:00.0000000
12224,    37 266 418.026,2018-09-18 02:55:00.0000000
12225,    37 266 156.000,2018-09-18 02:50:00.0000000
12226,    37 265 899.481,2018-09-18 02:45:00.0000000
12227,    37 265 657.643,2018-09-18 02:40:00.0000000
12228,    37 265 409.903,2018-09-18 02:35:00.0000000
12229,    37 265 171.068,2018-09-18 02:30:00.0000000
12230,    37 264 931.070,2018-09-18 02:25:00.0000000
12231,    37 264 688.325,2018-09-18 02:20:00.0000000
12232,    37 264 436.582,2018-09-18 02:15:00.0000000
12233,    37 264 181.696,2018-09-18 02:10:00.0000000
12234,    37 263 947.162,2018-09-18 02:05:00.0000000
12235,    37 263 712.164,2018-09-18 02:00:00.0000000
12236,    37 263 475.643,2018-09-18 01:55:00.0000000
12237,    37 263 246.345,2018-09-18 01:50:00.0000000
12238,    37 263 013.068,2018-09-18 01:45:00.0000000
12239,    37 262 768.788,2018-09-18 01:40:00.0000000
12240,    37 262 522.304,2018-09-18 01:35:00.0000000
12241,    37 262 271.938,2018-09-18 01:30:00.0000000
12242,    37 262 035.676,2018-09-18 01:25:00.0000000
12243,    37 261 810.276,2018-09-18 01:20:00.0000000
12244,    37 261 587.200,2018-09-18 01:15:00.0000000
12245,    37 261 352.915,2018-09-18 01:10:00.0000000
12246,    37 261 103.807,2018-09-18 01:05:00.0000000
12247,    37 260 850.677,2018-09-18 01:00:00.0000000
12248,    37 260 606.705,2018-09-18 00:55:00.0000000
12249,    37 260 364.858,2018-09-18 00:50:00.0000000
12250,    37 260 114.017,2018-09-18 00:45:00.0000000
12251,    37 259 870.874,2018-09-18 00:40:00.0000000
12252,    37 259 629.573,2018-09-18 00:35:00.0000000
12253,    37 259 395.475,2018-09-18 00:30:00.0000000
12254,    37 259 145.742,2018-09-18 00:25:00.0000000
12255,    37 258 888.033,2018-09-18 00:20:00.0000000
12256,    37 258 623.284,2018-09-18 00:15:00.0000000
12257,    37 258 367.390,2018-09-18 00:10:00.0000000
12258,    37 258 120.621,2018-09-18 00:05:00.0000000
12259,    37 257 883.148,2018-09-18 00:00:00.0000000
12260,    37 257 636.765,2018-09-17 23:55:00.0000000
12261,    37 257 392.712,2018-09-17 23:50:00.0000000
12262,    37 257 142.551,2018-09-17 23:45:00.0000000
12263,    37 256 886.965,2018-09-17 23:40:00.0000000
12264,    37 256 644.734,2018-09-17 23:35:00.0000000
12265,    37 256 410.918,2018-09-17 23:30:00.0000000
12266,    37 256 177.483,2018-09-17 23:25:00.0000000
12267,    37 255 938.841,2018-09-17 23:20:00.0000000
12268,    37 255 704.081,2018-09-17 23:15:00.0000000
12269,    37 255 465.397,2018-09-17 23:10:00.0000000
12270,    37 255 229.255,2018-09-17 23:05:00.0000000
12271,    37 254 985.880,2018-09-17 23:00:00.0000000
12272,    37 254 738.305,2018-09-17 22:55:00.0000000
12273,    37 254 495.592,2018-09-17 22:50:00.0000000
12274,    37 254 265.426,2018-09-17 22:45:00.0000000
12275,    37 254 042.530,2018-09-17 22:40:00.0000000
12276,    37 253 817.045,2018-09-17 22:35:00.0000000
12277,    37 253 580.044,2018-09-17 22:30:00.0000000
12278,    37 253 333.322,2018-09-17 22:25:00.0000000
12279,    37 253 090.977,2018-09-17 22:20:00.0000000
12280,    37 252 841.506,2018-09-17 22:15:00.0000000
12281,    37 252 589.027,2018-09-17 22:10:00.0000000
12282,    37 252 354.823,2018-09-17 22:05:00.0000000
12283,    37 252 108.065,2018-09-17 22:00:00.0000000
12284,    37 251 858.944,2018-09-17 21:55:00.0000000
12285,    37 251 624.447,2018-09-17 21:50:00.0000000
12286,    37 251 393.382,2018-09-17 21:45:00.0000000
12287,    37 251 158.304,2018-09-17 21:40:00.0000000
12288,    37 250 917.888,2018-09-17 21:35:00.0000000
12289,    37 250 665.588,2018-09-17 21:30:00.0000000
12290,    37 250 414.459,2018-09-17 21:25:00.0000000
12291,    37 250 164.617,2018-09-17 21:20:00.0000000
12292,    37 249 910.789,2018-09-17 21:15:00.0000000
12293,    37 249 675.053,2018-09-17 21:10:00.0000000
12294,    37 249 442.541,2018-09-17 21:05:00.0000000
12295,    37 249 204.314,2018-09-17 21:00:00.0000000
12296,    37 248 962.029,2018-09-17 20:55:00.0000000
12297,    37 248 722.031,2018-09-17 20:50:00.0000000
12298,    37 248 471.532,2018-09-17 20:45:00.0000000
12299,    37 248 223.362,2018-09-17 20:40:00.0000000
12300,    37 247 985.608,2018-09-17 20:35:00.0000000
12301,    37 247 757.858,2018-09-17 20:30:00.0000000
12302,    37 247 533.752,2018-09-17 20:25:00.0000000
12303,    37 247 291.940,2018-09-17 20:20:00.0000000
12304,    37 247 039.266,2018-09-17 20:15:00.0000000
12305,    37 246 797.854,2018-09-17 20:10:00.0000000
12306,    37 246 555.323,2018-09-17 20:05:00.0000000
12307,    37 246 317.269,2018-09-17 20:00:00.0000000
12308,    37 246 077.595,2018-09-17 19:55:00.0000000
12309,    37 245 846.332,2018-09-17 19:50:00.0000000
12310,    37 245 608.179,2018-09-17 19:45:00.0000000
12311,    37 245 375.191,2018-09-17 19:40:00.0000000
12312,    37 245 126.841,2018-09-17 19:35:00.0000000
12313,    37 244 877.180,2018-09-17 19:30:00.0000000
12314,    37 244 655.426,2018-09-17 19:25:00.0000000
12315,    37 244 433.927,2018-09-17 19:20:00.0000000
12316,    37 244 196.687,2018-09-17 19:15:00.0000000
12317,    37 243 965.775,2018-09-17 19:10:00.0000000
12318,    37 243 734.091,2018-09-17 19:05:00.0000000
12319,    37 243 513.883,2018-09-17 19:00:00.0000000
12320,    37 243 302.686,2018-09-17 18:55:00.0000000
12321,    37 243 083.434,2018-09-17 18:50:00.0000000
12322,    37 242 866.212,2018-09-17 18:45:00.0000000
12323,    37 242 645.050,2018-09-17 18:40:00.0000000
12324,    37 242 424.618,2018-09-17 18:35:00.0000000
12325,    37 242 197.991,2018-09-17 18:30:00.0000000
12326,    37 241 957.994,2018-09-17 18:25:00.0000000
12327,    37 241 719.780,2018-09-17 18:20:00.0000000
12328,    37 241 478.575,2018-09-17 18:15:00.0000000
12329,    37 241 241.420,2018-09-17 18:10:00.0000000
12330,    37 240 998.910,2018-09-17 18:05:00.0000000
12331,    37 240 748.669,2018-09-17 18:00:00.0000000
12332,    37 240 502.983,2018-09-17 17:55:00.0000000
12333,    37 240 248.829,2018-09-17 17:50:00.0000000
12334,    37 240 008.276,2018-09-17 17:45:00.0000000
12335,    37 239 763.691,2018-09-17 17:40:00.0000000
12336,    37 239 510.277,2018-09-17 17:35:00.0000000
12337,    37 239 272.760,2018-09-17 17:30:00.0000000
12338,    37 239 034.898,2018-09-17 17:25:00.0000000
12339,    37 238 789.777,2018-09-17 17:20:00.0000000
12340,    37 238 566.450,2018-09-17 17:15:00.0000000
12341,    37 238 315.056,2018-09-17 17:10:00.0000000
12342,    37 238 059.809,2018-09-17 17:05:00.0000000
12343,    37 237 805.725,2018-09-17 17:00:00.0000000
12344,    37 237 564.150,2018-09-17 16:55:00.0000000
12345,    37 237 319.718,2018-09-17 16:50:00.0000000
12346,    37 237 073.197,2018-09-17 16:45:00.0000000
12347,    37 236 836.713,2018-09-17 16:40:00.0000000
12348,    37 236 592.377,2018-09-17 16:35:00.0000000
12349,    37 236 344.240,2018-09-17 16:30:00.0000000
12350,    37 236 104.867,2018-09-17 16:25:00.0000000
12351,    37 235 879.562,2018-09-17 16:20:00.0000000
12352,    37 235 636.617,2018-09-17 16:15:00.0000000
12353,    37 235 374.894,2018-09-17 16:10:00.0000000
12354,    37 235 119.313,2018-09-17 16:05:00.0000000
12355,    37 234 869.427,2018-09-17 16:00:00.0000000
12356,    37 234 636.863,2018-09-17 15:55:00.0000000
12357,    37 234 398.961,2018-09-17 15:50:00.0000000
12358,    37 234 159.180,2018-09-17 15:45:00.0000000
12359,    37 233 910.283,2018-09-17 15:40:00.0000000
12360,    37 233 655.281,2018-09-17 15:35:00.0000000
12361,    37 233 396.234,2018-09-17 15:30:00.0000000
12362,    37 233 153.831,2018-09-17 15:25:00.0000000
12363,    37 232 894.860,2018-09-17 15:20:00.0000000
12364,    37 232 643.223,2018-09-17 15:15:00.0000000
12365,    37 232 397.734,2018-09-17 15:10:00.0000000
12366,    37 232 150.988,2018-09-17 15:05:00.0000000
12367,    37 231 903.728,2018-09-17 15:00:00.0000000
12368,    37 231 646.464,2018-09-17 14:55:00.0000000
12369,    37 231 390.034,2018-09-17 14:50:00.0000000
12370,    37 231 142.644,2018-09-17 14:45:00.0000000
12371,    37 230 910.430,2018-09-17 14:40:00.0000000
12372,    37 230 679.897,2018-09-17 14:35:00.0000000
12373,    37 230 443.371,2018-09-17 14:30:00.0000000
12374,    37 230 188.095,2018-09-17 14:25:00.0000000
12375,    37 229 936.166,2018-09-17 14:20:00.0000000
12376,    37 229 691.819,2018-09-17 14:15:00.0000000
12377,    37 229 460.637,2018-09-17 14:10:00.0000000
12378,    37 229 222.938,2018-09-17 14:05:00.0000000
12379,    37 228 997.432,2018-09-17 14:00:00.0000000
12380,    37 228 783.518,2018-09-17 13:55:00.0000000
12381,    37 228 566.486,2018-09-17 13:50:00.0000000
12382,    37 228 340.283,2018-09-17 13:45:00.0000000
12383,    37 228 110.734,2018-09-17 13:40:00.0000000
12384,    37 227 873.737,2018-09-17 13:35:00.0000000
12385,    37 227 620.704,2018-09-17 13:30:00.0000000
12386,    37 227 373.698,2018-09-17 13:25:00.0000000
12387,    37 227 134.849,2018-09-17 13:20:00.0000000
12388,    37 226 888.799,2018-09-17 13:15:00.0000000
12389,    37 226 643.266,2018-09-17 13:10:00.0000000
12390,    37 226 400.982,2018-09-17 13:05:00.0000000
12391,    37 226 159.903,2018-09-17 13:00:00.0000000
12392,    37 225 917.538,2018-09-17 12:55:00.0000000
12393,    37 225 688.453,2018-09-17 12:50:00.0000000
12394,    37 225 447.282,2018-09-17 12:45:00.0000000
12395,    37 225 204.730,2018-09-17 12:40:00.0000000
12396,    37 224 960.802,2018-09-17 12:35:00.0000000
12397,    37 224 726.143,2018-09-17 12:30:00.0000000
12398,    37 224 490.232,2018-09-17 12:25:00.0000000
12399,    37 224 245.179,2018-09-17 12:20:00.0000000
12400,    37 223 999.957,2018-09-17 12:15:00.0000000
12401,    37 223 771.083,2018-09-17 12:10:00.0000000
12402,    37 223 527.460,2018-09-17 12:05:00.0000000
12403,    37 223 278.747,2018-09-17 12:00:00.0000000
12404,    37 223 042.746,2018-09-17 11:55:00.0000000
12405,    37 222 807.090,2018-09-17 11:50:00.0000000
12406,    37 222 570.670,2018-09-17 11:45:00.0000000
12407,    37 222 328.510,2018-09-17 11:40:00.0000000
12408,    37 222 082.303,2018-09-17 11:35:00.0000000
12409,    37 221 826.191,2018-09-17 11:30:00.0000000
12410,    37 221 574.060,2018-09-17 11:25:00.0000000
12411,    37 221 349.270,2018-09-17 11:20:00.0000000
12412,    37 221 106.160,2018-09-17 11:15:00.0000000
12413,    37 220 873.400,2018-09-17 11:10:00.0000000
12414,    37 220 628.616,2018-09-17 11:05:00.0000000
12415,    37 220 402.821,2018-09-17 11:00:00.0000000
12416,    37 220 182.224,2018-09-17 10:55:00.0000000
12417,    37 219 967.091,2018-09-17 10:50:00.0000000
12418,    37 219 730.831,2018-09-17 10:45:00.0000000
12419,    37 219 514.823,2018-09-17 10:40:00.0000000
12420,    37 219 293.652,2018-09-17 10:35:00.0000000
12421,    37 219 064.329,2018-09-17 10:30:00.0000000
12422,    37 218 849.889,2018-09-17 10:25:00.0000000
12423,    37 218 654.398,2018-09-17 10:20:00.0000000
12424,    37 218 442.081,2018-09-17 10:15:00.0000000
12425,    37 218 218.981,2018-09-17 10:10:00.0000000
12426,    37 217 979.259,2018-09-17 10:05:00.0000000
12427,    37 217 737.625,2018-09-17 10:00:00.0000000
12428,    37 217 497.907,2018-09-17 09:55:00.0000000
12429,    37 217 257.914,2018-09-17 09:50:00.0000000
12430,    37 217 040.658,2018-09-17 09:45:00.0000000
12431,    37 216 828.485,2018-09-17 09:40:00.0000000
12432,    37 216 607.897,2018-09-17 09:35:00.0000000
12433,    37 216 370.378,2018-09-17 09:30:00.0000000
12434,    37 216 134.331,2018-09-17 09:25:00.0000000
12435,    37 215 890.586,2018-09-17 09:20:00.0000000
12436,    37 215 654.821,2018-09-17 09:15:00.0000000
12437,    37 215 431.245,2018-09-17 09:10:00.0000000
12438,    37 215 209.360,2018-09-17 09:05:00.0000000
12439,    37 214 989.749,2018-09-17 09:00:00.0000000
12440,    37 214 758.468,2018-09-17 08:55:00.0000000
12441,    37 214 521.379,2018-09-17 08:50:00.0000000
12442,    37 214 277.076,2018-09-17 08:45:00.0000000
12443,    37 214 039.541,2018-09-17 08:40:00.0000000
12444,    37 213 810.672,2018-09-17 08:35:00.0000000
12445,    37 213 597.992,2018-09-17 08:30:00.0000000
12446,    37 213 367.182,2018-09-17 08:25:00.0000000
12447,    37 213 129.277,2018-09-17 08:20:00.0000000
12448,    37 212 893.242,2018-09-17 08:15:00.0000000
12449,    37 212 652.034,2018-09-17 08:10:00.0000000
12450,    37 212 415.509,2018-09-17 08:05:00.0000000
12451,    37 212 186.904,2018-09-17 08:00:00.0000000
12452,    37 211 975.843,2018-09-17 07:55:00.0000000
12453,    37 211 761.583,2018-09-17 07:50:00.0000000
12454,    37 211 542.636,2018-09-17 07:45:00.0000000
12455,    37 211 311.135,2018-09-17 07:40:00.0000000
12456,    37 211 090.970,2018-09-17 07:35:00.0000000
12457,    37 210 853.933,2018-09-17 07:30:00.0000000
12458,    37 210 631.555,2018-09-17 07:25:00.0000000
12459,    37 210 408.788,2018-09-17 07:20:00.0000000
12460,    37 210 193.725,2018-09-17 07:15:00.0000000
12461,    37 209 969.385,2018-09-17 07:10:00.0000000
12462,    37 209 733.622,2018-09-17 07:05:00.0000000
12463,    37 209 482.970,2018-09-17 07:00:00.0000000
12464,    37 209 247.091,2018-09-17 06:55:00.0000000
12465,    37 209 001.604,2018-09-17 06:50:00.0000000
12466,    37 208 754.221,2018-09-17 06:45:00.0000000
